symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
XLMUSDT,418,437,1674937800,1674955800,LONG,TRAIL,0.09264,0.09334416,0.09850801,0.0914664,0.9841513292433629,0.9427096114519518,0.04144171779141115,18,1.48,59.99,0.5247524752475152,0.0023300308392477415,0.7268919549273098,base,adaptive disabled,1.15,69.0,60,90,60,80,DEAD_ZONE,neutral,bullish,OB,BOS bullish | Vol 1.5x | FVG | OB | LiqSweep | ChoCH | Zone:OB | 💎PREMIUM | MTF 18 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | Zone:OB+1 | Sess:DEAD_ZONE | NestedOB_1h+2 | 💎Premium+3 | QualityRisk:1.15,1,0,-1.0,range,0.4375,0,1.6349,0.25,0.6883,-1,0.0,0.4346,1.8462,2.944,0.3722,3.098,-1.0,-0.0408,1.3125,415,4,2,0.886,0.851,1,0.715,0
AVAXUSDT,438,503,1674955800,1675015200,LONG,TRAIL,20.67,21.0318088,23.68507336,20.06698533,0.4819534489932038,0.46909928410199153,0.012854164891212343,16,2.5,54.47,0.16129032258064369,0.010306996748254879,1.3244490821571924,base,adaptive disabled,1.15,80.3,90,79,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3175,0,3.6413,0.0526,2.4567,-1,0.0,0.8623,1.2161,0.0,0.0026,1.602,-1.0,-0.0654,0.9375,438,1,1,0.116,0.751,1,1.561,4
XLMUSDT,439,493,1674956700,1675006200,LONG,TRAIL,0.09314,0.09393957,0.09980306,0.09180739,0.600794681114505,0.5641008997381082,0.036693781376396756,17,3.11,67.28,0.5414634146341473,0.003861063107430151,1.2352739154947499,base,adaptive disabled,1.0,80.0,60,100,90,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 3.1x | FVG | ChoCH | BullWick | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0,-1.0,range,0.442,0,5.6104,0.1111,3.2768,-1,0.0,0.5628,1.0631,0.0,0.3594,2.576,1.0,0.3622,1.3125,437,0,1,1.147,1.674,1,1.209,5
XLMUSDT,439,493,1674956700,1675006200,LONG,TRAIL,0.09314,0.09395788,0.0999557,0.09177686,0.5873387913200404,0.5514668339275496,0.035871957392490904,16,3.95,67.98,0.5523809523809521,0.005421243402049512,1.679681915875451,base,adaptive disabled,1.0,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 4.0x | FVG | ChoCH | BullWick | Zone:FVG | MTF 16,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0,-1.0,range,0.442,0,5.1254,0.1111,3.2768,-1,0.0,0.5502,1.0393,0.0,0.3321,1.861,1.0,0.5112,1.3125,438,1,2,1.189,1.388,1,1.104,5
XLMUSDT,439,493,1674956700,1675006200,LONG,TRAIL,0.09314,0.09395946,0.09996887,0.09177423,0.5862077802265373,0.5504048998001113,0.03580288042642606,17,2.23,60.99,0.33640552995391587,0.005456096813072278,1.6904806644022894,base,adaptive disabled,1.0,80.0,60,100,90,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | BullWick | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0,-1.0,range,0.442,0,5.0875,0.1111,3.2768,-1,0.0,0.5491,1.0373,0.0,0.2129,2.035,1.0,0.433,1.3125,439,2,3,0.478,2.08,1,1.096,5
BTCUSDT,440,457,1674957600,1674973800,LONG,TRAIL,23102.7,23269.03944,24488.862,22825.4676,0.1668395191633431,0.15453483166334314,0.012304687499999967,13,2.65,67.57,0.5125709651257034,0.0030837780644436146,2.2804984992388286,base,adaptive disabled,1.0,72.0,60,90,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 2.6x | FVG | ChoCH | Zone:FVG | MTF 13,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0,-1.0,range,0.7168,0,13.0564,0.1765,8.9106,-1,0.0,0.1703,1.1002,0.0,0.3376,2.232,1.0,0.294,0.369140625,436,0,4,2.676,1.348,1,4.31,0
XLMUSDT,440,473,1674957600,1674988200,LONG,TRAIL,0.0928,0.09346816,0.098368,0.0916864,0.8603852370689813,0.816635237068981,0.0437500000000003,16,2.04,56.25,0.18750000000000233,0.006321119323030648,1.9584934723594034,base,adaptive disabled,1.15,71.4,60,72,80,80,OFF_HOURS,neutral,bullish,OB,BOS bullish | Vol 2.0x | FVG | OB | ChoCH | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.6298,0,3.4367,0.1765,2.9978,-1,0.0,0.3682,1.3919,1.024,0.196,1.213,1.0,0.3446,1.3125,440,7,4,0.053,0.053,1,1.678,0
XLMUSDT,469,476,1674983700,1674990900,LONG,TP1,0.09314,0.09381061,0.0987284,0.09202232,0.0,-0.05833333333333355,0.05833333333333355,13,1.33,56.93,0.18584070796460242,0.0022954574644092327,0.8836554806930141,base,adaptive disabled,1.15,64.4,60,82,50,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 1.3x | FVG | ChoCH | Discount | BullWick | Session:LONDON | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Discount+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,-1.0,range,0.0,1,1.6,0.1111,1.0478,-1,0.0,0.1432,1.0289,1.313,0.082,1.705,-1.0,-0.0701,1.75,468,31,1,0.173,0.562,1,0.476,0
XLMUSDT,470,476,1674984600,1674990900,LONG,TP1,0.09314,0.09381061,0.0987284,0.09202232,0.0,-0.043750000000000164,0.043750000000000164,13,1.82,63.73,0.5575221238938018,0.002183139939535408,0.8425100892420487,base,adaptive disabled,1.15,74.0,60,100,70,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | Session:LONDON | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,-1.0,range,0.186,2,2.5703,0.0526,1.7979,-1,0.0,0.1432,1.0289,4.5,0.1923,1.309,1.0,0.0845,1.3125,470,33,3,1.307,2.962,0,1.394,1
BTCUSDT,474,476,1674988200,1674990900,LONG,TP1,23393.0,23575.42582224,24913.2151853,23088.95696294,0.0,-0.009737689082206255,0.009737689082206255,15,5.55,70.0,0.4957451981521959,0.005587067399633008,3.1533354028178127,base,adaptive disabled,1.0,80.5,90,80,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 5.5x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.3301,2,5.2175,0.0526,5.3521,-1,0.0,0.4391,1.4965,0.0,0.0281,3.188,1.0,0.5815,0.31640625,474,0,4,2.774,1.621,1,1.742,1
BTCUSDT,475,476,1674989100,1674990900,LONG,TP1,23393.0,23576.79540636,24924.62838635,23086.67432273,0.0,-0.009665126961885111,0.009665126961885111,16,2.05,70.57,0.503590234561987,0.005479604515274998,3.0755140666360394,base,adaptive disabled,1.0,80.5,90,80,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.3301,3,4.5351,0.1111,3.8248,-1,0.0,0.4358,1.4853,0.0,0.0304,1.434,1.0,0.6126,0.31640625,475,1,5,2.806,1.445,1,1.428,2
ADAUSDT,476,478,1674990000,1674992700,LONG,TRAIL,0.38686,0.38964539,0.39429,0.38221768,0.6955035413327948,0.6580035413327945,0.037500000000000186,14,2.38,63.99,0.5883424408014537,0.0039056401618578697,1.2100498807084148,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.6471,8,2.9117,0.0526,1.402,-1,0.0,0.0711,1.594,0.0,-0.0024,1.62,1.0,0.4933,1.125,471,0,1,1.028,1.059,1,1.199,7
ADAUSDT,476,478,1674990000,1674992700,LONG,TRAIL,0.38686,0.38964539,0.39429,0.38221768,0.3477517706663974,0.32900177066639724,0.018750000000000093,14,1.73,65.86,0.580705009276431,0.004153611440543729,1.2868766245347592,base,adaptive disabled,1.0,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.6471,8,2.8485,0.0526,1.402,-1,0.0,0.0711,1.594,0.0,-0.0241,1.185,1.0,0.4764,0.5625,473,2,3,1.34,0.701,1,1.173,7
ADAUSDT,476,502,1674990000,1675014300,LONG,TRAIL,0.38865,0.39429,0.39799,0.38350367,0.35495561885848914,0.3422116464548539,0.01274397240363527,14,1.54,69.93,0.5999999999999961,0.00369411419265169,1.1421018970092405,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3374,8,2.8412,0.0526,1.402,-1,0.0,0.4119,1.0372,0.0,-0.0487,1.5,1.0,0.4675,0.421875,474,0,4,2.12,0.729,1,1.17,7
ADAUSDT,476,502,1674990000,1675014300,LONG,TRAIL,0.38865,0.39429,0.39799,0.38351862,0.35598976298773305,0.3432086617050372,0.012781101282695837,13,1.42,70.95,0.767716535433061,0.0032064676997011782,0.9913372060377085,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3374,8,2.8739,0.0526,1.402,-1,0.0,0.4131,1.0372,0.0,-0.0283,1.2,1.0,0.4756,0.421875,476,2,6,2.359,0.523,1,1.183,7
AVAXUSDT,476,479,1674990000,1674993600,LONG,TRAIL,20.51,20.70424939,22.12874491,20.18625102,0.3706575384422739,0.34531691806410325,0.02534062037817067,15,1.43,56.51,0.46153846153846523,0.006475349362252354,1.2097129944994007,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.5116,0,2.1978,0.1765,1.0108,-1,0.0,0.0309,1.1326,0.0,-0.1604,1.25,1.0,-0.048,1.0,474,3,4,1.055,0.615,1,0.615,1
LINKUSDT,476,500,1674990000,1675012500,LONG,TP1,7.37,7.498,7.90955752,7.2620885,0.0,-0.02561126478642217,0.02561126478642217,17,1.46,67.46,0.6541353383458584,0.004278187744926263,1.0198647559817167,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.4296,0,2.6204,0.1111,1.4362,-1,0.0,0.9638,1.2031,0.0,0.0404,1.071,1.0,0.4279,0.9375,475,36,4,1.941,2.588,1,0.712,7
LINKUSDT,476,500,1674990000,1675012500,LONG,TP1,7.37,7.43436498,7.90637484,7.26272503,0.0,-0.025763232560214247,0.025763232560214247,15,1.41,66.53,0.6666666666666644,0.004274573420372389,1.0190031476445072,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.4296,0,2.6755,0.1111,1.4362,-1,0.0,0.9695,2.3926,0.0,0.0752,1.936,1.0,0.3798,0.9375,476,37,5,1.883,0.066,1,0.727,7
XLMUSDT,476,492,1674990000,1675005300,LONG,TRAIL,0.09314,0.09381061,0.0987284,0.09202232,0.977610988834023,0.9283922388340228,0.049218750000000186,13,2.96,65.97,0.5726495726495738,0.0024305807626322706,0.9380016269919504,base,adaptive disabled,1.15,80.0,60,100,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Session:LONDON | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,-1.0,range,0.513,0,2.554,0.25,1.3367,-1,0.0,0.1432,1.2675,10.0,0.2506,2.734,1.0,0.1718,1.4765625,471,0,4,1.732,2.511,1,0.736,7
XLMUSDT,476,492,1674990000,1675005300,LONG,TRAIL,0.09314,0.09381061,0.0987284,0.09202232,0.4189761380717241,0.39788238807172405,0.021093750000000078,14,2.25,70.13,0.6756756756756763,0.0028175422466476838,1.088980079503287,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.513,0,2.4928,0.25,1.3367,-1,0.0,0.1432,1.2675,8.333,0.3261,1.617,1.0,0.2752,0.6328125,473,2,6,2.535,1.606,1,0.718,7
LINKUSDT,481,500,1674994500,1675012500,LONG,TP1,7.326,7.448,7.76556,7.238088,0.0,-0.05208333333333373,0.05208333333333373,16,3.88,59.52,0.3333333333333333,0.007115677697702084,1.6877928423198552,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 3.9x | FVG | ChoCH | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.7643,0,2.6991,0.3333,1.0669,-1,0.0,0.6825,1.623,2.421,0.1163,1.437,1.0,0.1995,1.5625,477,24,6,0.948,0.747,1,0.976,1
XLMUSDT,498,523,1675009800,1675033200,LONG,TRAIL,0.09368,0.0943545,0.0993008,0.09255584,0.34025405636208167,0.31525405636208165,0.025000000000000026,13,1.44,59.25,0.25714285714285035,0.0024840946850066565,1.0602567780478938,base,adaptive disabled,1.15,76.5,90,90,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.4444,1,1.9499,0.1111,1.243,-1,0.0,0.7205,1.0082,7.5,-0.0148,0.976,1.0,0.0109,0.75,497,5,6,0.773,0.258,1,0.92,0
ADAUSDT,500,502,1675011600,1675014300,LONG,TRAIL,0.3904,0.39349429,0.41618573,0.38524285,0.4690090456938374,0.44062127337773255,0.028387772316104832,16,2.36,56.69,0.24431818181818005,0.007341260059254909,2.211597275164139,base,adaptive disabled,1.15,86.3,90,79,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.4314,0,3.0049,0.1111,2.9045,-1,0.0,0.0388,1.325,0.0,0.0036,1.661,1.0,-0.1162,0.9375,500,0,1,0.25,2.072,0,1.423,2
AVAXUSDT,504,562,1675015200,1675068300,LONG,TRAIL,20.83,21.16014394,23.58119949,20.2797601,0.27793274806134943,0.269947452692911,0.007985295368438419,14,5.23,70.09,0.799999999999994,0.010526519756958555,1.972287019926996,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 5.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,-1.0,range,0.4058,0,4.9201,0.1111,3.4087,-1,0.0,0.8905,1.4539,0.0,0.0013,2.621,1.0,0.3133,0.52734375,503,0,2,2.353,0.784,1,1.212,3
ADAUSDT,512,564,1675022400,1675070100,LONG,SL,0.39589,0.40190487,0.44601394,0.38586521,-0.84375,-0.8526354978508278,0.008885497850827793,15,1.62,67.06,0.396319018404907,0.005227637559006618,1.421478733543298,base,adaptive disabled,1.0,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0,-1.0,bull,0.2353,0,3.6462,0.0526,1.6086,-1,0.0,1.6569,0.5736,0.868,0.1007,1.12,1.0,0.324,0.5625,512,1,3,0.954,0.948,1,1.45,5
ADAUSDT,513,564,1675023300,1675070100,LONG,SL,0.3948,0.40025581,0.44026509,0.38570698,-1.40625,-1.4225317193847589,0.016281719384758846,16,2.57,61.69,0.23632385120350105,0.007137255084770412,1.8928777333757638,base,adaptive disabled,1.0,80.1,90,78,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0,-1.0,bull,0.3371,0,2.8299,0.1111,2.0814,-1,0.0,1.7068,0.8321,0.653,0.1075,1.265,1.0,0.1516,0.9375,513,3,4,0.361,1.39,1,2.032,0
BTCUSDT,515,564,1675025100,1675070100,LONG,SL,23712.4,23919.40893443,25437.47445361,23367.38510928,-0.42949912521387074,-0.43916408849427063,0.009664963280399895,18,2.17,63.0,0.3007894312872495,0.0062822379358224946,2.240097783297418,base,adaptive disabled,1.15,90.7,90,86,100,80,DEAD_ZONE,bullish,bullish,OB,BOS bullish | Vol 2.2x | FVG | OB | ChoCH | BullWick | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.5239,0,2.5905,0.25,1.126,-1,0.0,1.2652,0.8198,1.737,0.2447,1.101,1.0,0.4364,0.3515625,513,5,6,1.355,0.374,1,0.403,1
ADAUSDT,527,529,1675035900,1675038600,LONG,TRAIL,0.3951,0.3982751,0.42155914,0.38980817,0.15944389747970006,0.14684464070085415,0.012599256778845887,15,1.53,55.26,0.12889812889813138,0.008123916292869526,2.1545510250003854,base,adaptive disabled,1.15,71.5,90,65,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.6454,1,2.6048,0.1765,1.9764,-1,0.0,0.1625,1.0393,0.805,0.2526,1.482,1.0,0.0576,0.421875,527,8,2,1.318,1.098,1,1.03,0
XRPUSDT,533,536,1675041300,1675044900,LONG,SL,0.41418,0.4171621,0.4390308,0.40920984,-0.8360834963059496,-0.8595209963059495,0.023437499999999993,18,4.22,63.4,0.40301724137931216,0.006317399447129466,2.2175678183281393,base,adaptive disabled,1.0,88.5,90,90,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 4.2x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 18,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2,0,0,-1.0,range,0.7781,0,6.1671,0.1111,9.6761,-1,0.0,1.2957,1.1334,0.0,0.2242,1.926,1.0,-0.0784,0.703125,531,23,2,1.738,0.052,1,2.01,2
XRPUSDT,533,536,1675041300,1675044900,LONG,SL,0.41664,0.42058786,0.44953883,0.41006023,-0.5366591461403671,-0.5473446260279621,0.01068547988759488,16,11.38,70.16,0.5236457437661242,0.008985424508043452,3.0007694709067416,base,adaptive disabled,1.15,86.5,90,80,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 11.4x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,0,-1.0,range,0.5397,0,5.1974,0.1111,9.6761,-1,0.0,1.3526,0.233,0.0,0.1523,3.738,1.0,0.4202,0.421875,532,0,3,2.842,2.787,0,1.694,2
XRPUSDT,533,536,1675041300,1675044900,LONG,SL,0.41664,0.4206423,0.44999248,0.4099695,-0.8822661344726739,-0.8998330335057299,0.017566899033055933,16,2.95,58.48,0.2508833922261473,0.009610434817101695,3.2094977121540045,base,adaptive disabled,1.25,84.5,90,70,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.5397,0,4.9518,0.1111,9.6761,-1,0.0,1.3342,0.2299,0.0,0.0199,1.828,1.0,0.3629,0.703125,533,1,4,1.39,0.047,1,1.614,2
